tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Tellu Limpoe,190000,191200,191204,SMA,1,2026-06-19 13:40:11,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Tellu Limpoe,190000,191200,191204,SMK,1,2026-06-19 13:40:11,0,0,10,0,0,0,10,0,1
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Bontobahari,190000,191100,191103,SD,1,2026-06-19 13:39:54,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Bontotiro,190000,191100,191104,SMA,1,2026-06-19 13:39:54,370,448,0,0,0,818,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Bontotiro,190000,191100,191104,SMK,1,2026-06-19 13:39:54,184,132,3,0,0,316,3,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Gantarang,190000,191100,191101,SMA,2,2026-06-19 13:39:54,266,196,0,0,0,462,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Herlang,190000,191100,191105,SMA,1,2026-06-19 13:39:54,0,0,20,0,0,0,20,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Kajang,190000,191100,191106,SD,1,2026-06-19 13:39:54,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Kajang,190000,191100,191106,SMA,1,2026-06-19 13:39:54,284,406,0,0,0,690,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Rilau Ale,190000,191100,191108,SMA,1,2026-06-19 13:39:54,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,PAUD,2,2026-06-19 13:39:54,0,0,0,1,0,0,1,2,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,SD,4,2026-06-19 13:39:54,0,0,81,0,0,0,81,4,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,SLB,1,2026-06-19 13:39:54,124,92,3,0,0,216,3,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,SMA,1,2026-06-19 13:39:54,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,SMK,2,2026-06-19 13:39:54,0,0,0,0,0,0,0,1,1
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Loe,190000,191100,191110,SD,2,2026-06-19 13:39:55,0,0,0,0,0,0,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bantaeng,190000,191000,191002,PAUD,2,2026-06-19 13:39:46,0,0,0,0,0,0,0,1,1
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bantaeng,190000,191000,191002,SD,10,2026-06-19 13:39:47,1548,1428,16,0,0,2976,16,10,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bantaeng,190000,191000,191002,SMA,1,2026-06-19 13:39:47,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bantaeng,190000,191000,191002,SMP,1,2026-06-19 13:39:47,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bissappu,190000,191000,191001,SD,8,2026-06-19 13:39:47,1400,1352,44,0,0,2752,44,8,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bissappu,190000,191000,191001,SMK,1,2026-06-19 13:39:47,182,118,0,0,0,300,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Bissappu,190000,191000,191001,SMP,3,2026-06-19 13:39:47,1606,1944,3,0,0,3550,3,3,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Ere Merasa,190000,191000,191005,SD,4,2026-06-19 13:39:47,548,516,0,0,0,1064,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Ere Merasa,190000,191000,191005,SMP,1,2026-06-19 13:39:47,284,322,0,0,0,606,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Gantarang Keke,190000,191000,191007,SD,6,2026-06-19 13:39:47,402,340,42,0,0,742,42,6,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Pa`jukukang,190000,191000,191006,SD,4,2026-06-19 13:39:47,688,754,7,0,0,1442,7,4,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Pa`jukukang,190000,191000,191006,SMP,1,2026-06-19 13:39:47,86,102,2,0,0,188,2,1,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Sinoa,190000,191000,191008,SD,4,2026-06-19 13:39:47,292,308,0,0,0,600,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Tompobulu,190000,191000,191003,PAUD,3,2026-06-19 13:39:48,74,68,0,0,0,142,0,0,3
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Tompobulu,190000,191000,191003,SD,8,2026-06-19 13:39:48,660,620,10,0,0,1280,10,8,0
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Ulu Ere,190000,191000,191004,PAUD,1,2026-06-19 13:39:48,0,0,0,0,0,0,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Bantaeng,Kec. Ulu Ere,190000,191000,191004,SD,5,2026-06-19 13:39:48,626,564,0,0,0,1190,0,5,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Citta,190000,190900,190908,SMP,1,2026-06-19 13:40:11,126,138,1,0,0,264,1,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Donri-Donri,190000,190900,190905,SD,25,2026-06-19 13:40:11,1570,1498,16,0,0,3068,16,25,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Donri-Donri,190000,190900,190905,SMA,1,2026-06-19 13:40:11,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Donri-Donri,190000,190900,190905,SMP,3,2026-06-19 13:40:11,492,500,0,0,54,992,54,3,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,PAUD,2,2026-06-19 13:40:11,68,26,0,0,0,94,0,0,2
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SD,16,2026-06-19 13:40:11,1736,1602,10,2,0,3338,12,15,1
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SLB,1,2026-06-19 13:40:11,68,36,0,0,0,104,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMA,2,2026-06-19 13:40:11,158,118,0,0,0,276,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMK,2,2026-06-19 13:40:11,1206,294,0,0,0,1500,0,1,1
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMP,3,2026-06-19 13:40:11,1198,1244,0,0,0,2442,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Liliriaja,190000,190900,190903,SD,8,2026-06-19 13:40:11,390,372,4,0,0,762,4,8,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Liliriaja,190000,190900,190903,SMK,1,2026-06-19 13:40:11,0,0,20,0,0,0,20,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Liliriaja,190000,190900,190903,SMP,3,2026-06-19 13:40:11,438,450,5,0,0,888,5,3,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SD,41,2026-06-19 13:40:12,1596,1522,68,0,0,3118,68,41,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SMA,1,2026-06-19 13:40:12,414,430,0,0,0,844,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SMP,2,2026-06-19 13:40:12,102,66,0,0,0,168,0,1,1
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Mario Riawa,190000,190900,190906,SD,14,2026-06-19 13:40:12,1256,1272,13,0,0,2528,13,14,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Mario Riawa,190000,190900,190906,SMP,1,2026-06-19 13:40:12,86,62,0,0,0,148,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,PAUD,1,2026-06-19 13:40:12,124,188,0,0,0,312,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SD,27,2026-06-19 13:40:12,2114,2234,2,0,0,4348,2,27,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SMA,1,2026-06-19 13:40:12,544,890,0,0,0,1434,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SMP,1,2026-06-19 13:40:12,236,212,0,0,0,448,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,PAUD,4,2026-06-19 13:40:15,36,36,0,0,0,72,0,1,3
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SD,12,2026-06-19 13:40:16,686,612,0,0,0,1298,0,12,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SMK,1,2026-06-19 13:40:16,278,190,0,0,0,468,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SMP,5,2026-06-19 13:40:16,664,706,0,1,2,1370,3,4,1
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,PAUD,6,2026-06-19 13:40:16,80,62,0,0,0,142,0,0,6
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,SD,22,2026-06-19 13:40:16,1772,1566,1,0,0,3338,1,22,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,SMA,1,2026-06-19 13:40:16,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,SMP,3,2026-06-19 13:40:16,282,420,0,0,0,702,0,2,1
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,PAUD,52,2026-06-19 13:40:16,2290,2258,141,0,0,4548,141,0,52
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,SD,14,2026-06-19 13:40:16,854,830,29,0,72,1684,101,14,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,SMP,4,2026-06-19 13:40:16,394,434,13,0,0,828,13,4,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,PAUD,12,2026-06-19 13:40:16,334,328,1,2,0,662,3,6,6
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,SD,19,2026-06-19 13:40:17,1890,1804,0,0,0,3694,0,19,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,SMA,1,2026-06-19 13:40:17,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,SMP,5,2026-06-19 13:40:17,472,524,1,0,0,996,1,5,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,PAUD,12,2026-06-19 13:40:17,406,424,0,0,0,830,0,4,8
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,SD,38,2026-06-19 13:40:17,2720,2684,1,0,0,5404,1,38,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,SMP,3,2026-06-19 13:40:17,470,596,0,0,0,1066,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,PAUD,11,2026-06-19 13:40:17,402,372,2,0,0,774,2,0,11
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SD,9,2026-06-19 13:40:17,1082,968,4,0,0,2050,4,9,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SMA,1,2026-06-19 13:40:17,430,654,2,0,0,1084,2,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SMP,3,2026-06-19 13:40:17,190,192,0,0,0,382,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,PAUD,10,2026-06-19 13:40:17,364,340,3,1,5,704,9,1,9
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,SD,47,2026-06-19 13:40:18,2970,2924,2,0,0,5894,2,43,4
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,SMP,5,2026-06-19 13:40:18,482,526,68,58,0,1008,126,5,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,PAUD,10,2026-06-19 13:40:18,266,214,0,0,0,480,0,8,2
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,SD,31,2026-06-19 13:40:18,3534,2994,0,0,0,6528,0,31,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,SMP,3,2026-06-19 13:40:18,232,302,0,0,0,534,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,PAUD,9,2026-06-19 13:40:18,340,304,1,0,0,644,1,3,6
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,SD,45,2026-06-19 13:40:18,5678,5162,0,0,0,10840,0,43,2
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,SMP,4,2026-06-19 13:40:18,650,672,0,0,0,1322,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,PAUD,13,2026-06-19 13:40:18,314,316,1,0,13,630,14,0,13
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,SD,35,2026-06-19 13:40:19,1568,1718,7,1,0,3286,8,35,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,SMK,1,2026-06-19 13:40:19,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,SMP,1,2026-06-19 13:40:19,166,154,0,0,0,320,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,PAUD,9,2026-06-19 13:40:19,234,222,0,0,0,456,0,4,5
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,SD,18,2026-06-19 13:40:19,1662,1594,0,1,0,3256,1,18,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,SMP,5,2026-06-19 13:40:19,648,614,0,0,0,1262,0,5,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,PAUD,5,2026-06-19 13:40:19,102,88,0,0,0,190,0,1,4
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,SD,8,2026-06-19 13:40:19,620,652,2,0,0,1272,2,8,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,SMP,1,2026-06-19 13:40:19,260,288,0,0,0,548,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,PAUD,29,2026-06-19 13:40:19,1160,1072,4,0,7,2232,11,8,21
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,SD,35,2026-06-19 13:40:20,4122,3848,84,58,0,7970,142,34,1
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,SMP,3,2026-06-19 13:40:20,268,272,0,0,0,540,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,PAUD,79,2026-06-19 13:40:20,4690,4818,28,11,9,9508,48,23,56
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SD,46,2026-06-19 13:40:20,9670,10196,719,48,0,19866,767,40,6
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SLB,1,2026-06-19 13:40:20,172,88,0,0,0,260,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SMA,2,2026-06-19 13:40:20,740,740,0,0,0,1480,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SMP,7,2026-06-19 13:40:20,2220,2178,64,17,11,4398,92,6,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Ajangale,190000,190700,190721,PAUD,2,2026-06-19 13:39:49,18,24,0,0,0,42,0,0,2
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Ajangale,190000,190700,190721,SD,10,2026-06-19 13:39:49,966,820,58,0,0,1786,58,10,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Amali,190000,190700,190720,PAUD,2,2026-06-19 13:39:49,134,136,5,0,0,270,5,0,2
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Amali,190000,190700,190720,SD,6,2026-06-19 13:39:49,426,386,9,0,0,812,9,6,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Amali,190000,190700,190720,SMP,1,2026-06-19 13:39:49,112,126,3,0,0,238,3,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Awangpone,190000,190700,190718,SMP,1,2026-06-19 13:39:49,202,218,0,0,0,420,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Barebbo,190000,190700,190711,PAUD,2,2026-06-19 13:39:50,42,68,0,0,0,110,0,0,2
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Barebbo,190000,190700,190711,SD,4,2026-06-19 13:39:50,606,602,6,0,1,1208,7,4,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Bengo,190000,190700,190715,PAUD,2,2026-06-19 13:39:50,72,68,0,0,0,140,0,0,2
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Bengo,190000,190700,190715,SD,4,2026-06-19 13:39:50,392,436,0,0,0,828,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Dua Boccoe,190000,190700,190722,PAUD,4,2026-06-19 13:39:50,180,138,1,0,0,318,1,0,4
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Dua Boccoe,190000,190700,190722,SD,4,2026-06-19 13:39:50,318,386,2,0,0,704,2,4,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Dua Boccoe,190000,190700,190722,SMP,1,2026-06-19 13:39:50,108,148,0,0,0,256,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kahu,190000,190700,190702,PAUD,5,2026-06-19 13:39:50,120,154,0,0,0,274,0,0,5
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kahu,190000,190700,190702,SD,5,2026-06-19 13:39:51,664,580,5,0,0,1244,5,5,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kahu,190000,190700,190702,SMA,1,2026-06-19 13:39:51,638,1152,0,0,0,1790,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kahu,190000,190700,190702,SMP,1,2026-06-19 13:39:51,454,502,0,0,0,956,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kajuara,190000,190700,190703,PAUD,14,2026-06-19 13:39:51,534,480,0,0,0,1014,0,0,14
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kajuara,190000,190700,190703,SD,1,2026-06-19 13:39:51,160,156,0,0,0,316,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Kajuara,190000,190700,190703,SMP,2,2026-06-19 13:39:51,802,976,0,0,0,1778,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Lamuru,190000,190700,190714,PAUD,1,2026-06-19 13:39:51,14,14,0,0,0,28,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Lamuru,190000,190700,190714,SD,8,2026-06-19 13:39:51,750,666,2,0,0,1416,2,8,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Lamuru,190000,190700,190714,SMA,1,2026-06-19 13:39:51,0,0,0,0,0,0,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Lamuru,190000,190700,190714,SMP,1,2026-06-19 13:39:51,152,164,0,0,0,316,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Mare,190000,190700,190708,SMP,1,2026-06-19 13:39:51,192,144,0,0,0,336,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Palakka,190000,190700,190717,PAUD,3,2026-06-19 13:39:51,98,116,7,0,0,214,7,0,3
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Palakka,190000,190700,190717,SD,13,2026-06-19 13:39:52,1534,1462,126,2,0,2996,128,13,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Palakka,190000,190700,190717,SMA,1,2026-06-19 13:39:52,0,46,3,0,0,46,3,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Palakka,190000,190700,190717,SMP,5,2026-06-19 13:39:52,562,696,54,0,0,1258,54,4,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Patimpeng,190000,190700,190706,PAUD,3,2026-06-19 13:39:52,88,82,0,0,0,170,0,0,3
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Patimpeng,190000,190700,190706,SD,1,2026-06-19 13:39:52,94,82,0,0,0,176,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Patimpeng,190000,190700,190706,SMK,1,2026-06-19 13:39:52,82,34,3,0,0,116,3,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Patimpeng,190000,190700,190706,SMP,1,2026-06-19 13:39:52,120,148,0,0,0,268,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Salomekko,190000,190700,190704,PAUD,6,2026-06-19 13:39:52,268,226,2,0,0,494,2,0,6
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Salomekko,190000,190700,190704,SD,8,2026-06-19 13:39:52,1176,1064,0,0,0,2240,0,8,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Salomekko,190000,190700,190704,SMA,1,2026-06-19 13:39:52,234,258,0,0,0,492,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Salomekko,190000,190700,190704,SMP,2,2026-06-19 13:39:52,394,452,0,0,0,846,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Sibulue,190000,190700,190709,PAUD,1,2026-06-19 13:39:53,62,68,0,0,0,130,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang,190000,190700,190725,PAUD,1,2026-06-19 13:39:53,20,8,2,0,0,28,2,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang,190000,190700,190725,SD,7,2026-06-19 13:39:53,1302,1144,21,0,0,2446,21,7,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang,190000,190700,190725,SMP,2,2026-06-19 13:39:53,1282,1126,0,0,0,2408,0,2,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Barat,190000,190700,190724,PAUD,12,2026-06-19 13:39:53,488,500,122,0,0,988,122,0,12
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Barat,190000,190700,190724,SD,10,2026-06-19 13:39:53,2650,2480,8,0,0,5130,8,9,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Barat,190000,190700,190724,SMP,1,2026-06-19 13:39:53,176,156,0,0,0,332,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Timur,190000,190700,190726,PAUD,4,2026-06-19 13:39:53,150,176,0,0,0,326,0,0,4
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Timur,190000,190700,190726,SD,4,2026-06-19 13:39:53,898,900,14,0,0,1798,14,4,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tanete Riattang Timur,190000,190700,190726,SMP,1,2026-06-19 13:39:53,158,134,0,0,0,292,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tellu Siattinge,190000,190700,190719,SD,2,2026-06-19 13:39:54,0,0,2,0,0,0,2,2,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tonra,190000,190700,190705,SD,4,2026-06-19 13:39:54,226,222,0,0,0,448,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Bone,Kec. Tonra,190000,190700,190705,SMP,1,2026-06-19 13:39:54,314,318,0,0,0,632,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Balusu,190000,190600,190606,SD,3,2026-06-19 13:39:48,306,300,0,0,0,606,0,3,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Balusu,190000,190600,190606,SMP,1,2026-06-19 13:39:48,60,62,0,0,0,122,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Barru,190000,190600,190603,PAUD,1,2026-06-19 13:39:48,0,0,0,0,0,0,0,0,1
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Barru,190000,190600,190603,SD,4,2026-06-19 13:39:48,1002,940,5,0,0,1942,5,4,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Barru,190000,190600,190603,SMA,1,2026-06-19 13:39:48,906,1540,0,0,0,2446,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Barru,190000,190600,190603,SMP,2,2026-06-19 13:39:48,772,924,1,0,0,1696,1,2,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Soppeng Riaja,190000,190600,190604,SD,1,2026-06-19 13:39:49,58,62,0,0,0,120,0,1,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Tanete Riaja,190000,190600,190601,SD,4,2026-06-19 13:39:49,216,200,0,0,0,416,0,4,0
2026,Prov. Sulawesi Selatan,Kab. Barru,Kec. Tanete Riaja,190000,190600,190601,SMP,1,2026-06-19 13:39:49,368,462,0,0,0,830,0,1,0
